title,vote_average,vote_count,budget,revenue,imdb_id,id,movie_genres,release_year,Winner,cpi_multiplier,budget_2024,revenue_2024
Babygirl,5.739,1001,20000000,60934894,tt30057084,1097549,Romance,2024,No,1.0,20000000.0,60934894.0
Babylon,7.373,3532,78000000,65267446,tt10640346,615777,Drama,2022,No,1.07,83460000.0,69836167.22
Babylon,7.373,3532,78000000,65267446,tt10640346,615777,Comedy,2022,No,1.07,83460000.0,69836167.22
Bad Boys for Life,7.127,8541,90000000,426505244,tt1502397,38700,Thriller,2020,No,1.21,108900000.0,516071345.24
Bad Boys for Life,7.127,8541,90000000,426505244,tt1502397,38700,Action,2020,No,1.21,108900000.0,516071345.24
Bad Boys for Life,7.127,8541,90000000,426505244,tt1502397,38700,Crime,2020,No,1.21,108900000.0,516071345.24
Bad Boys: Ride or Die,7.346,3113,100000000,404547819,tt4919268,573435,Action,2024,No,1.0,100000000.0,404547819.0
Bad Boys: Ride or Die,7.346,3113,100000000,404547819,tt4919268,573435,Comedy,2024,No,1.0,100000000.0,404547819.0
Bad Boys: Ride or Die,7.346,3113,100000000,404547819,tt4919268,573435,Crime,2024,No,1.0,100000000.0,404547819.0
Bad Boys: Ride or Die,7.346,3113,100000000,404547819,tt4919268,573435,Thriller,2024,No,1.0,100000000.0,404547819.0
Bad Boys: Ride or Die,7.346,3113,100000000,404547819,tt4919268,573435,Adventure,2024,No,1.0,100000000.0,404547819.0
Bad Moms,6.494,4175,20000000,183936074,tt4651520,376659,Comedy,2016,No,1.31,26200000.0,240956256.94
Bad Times at the El Royale,6.845,3739,32000000,31882724,tt6628394,446021,Thriller,2018,No,1.25,40000000.0,39853405.0
Bad Times at the El Royale,6.845,3739,32000000,31882724,tt6628394,446021,Mystery,2018,No,1.25,40000000.0,39853405.0
Bad Times at the El Royale,6.845,3739,32000000,31882724,tt6628394,446021,Crime,2018,No,1.25,40000000.0,39853405.0
Bad Times at the El Royale,6.845,3739,32000000,31882724,tt6628394,446021,Drama,2018,No,1.25,40000000.0,39853405.0
Barbarian,6.839,2958,4500000,45400000,tt15791034,913290,Horror,2022,No,1.07,4815000.0,48578000.0
Barbarian,6.839,2958,4500000,45400000,tt15791034,913290,Thriller,2022,No,1.07,4815000.0,48578000.0
Barbie,6.946,10459,145000000,1447138421,tt1517268,346698,Comedy,2023,No,1.03,149350000.0,1490552573.63
Barbie,6.946,10459,145000000,1447138421,tt1517268,346698,Adventure,2023,No,1.03,149350000.0,1490552573.63
Batman v Superman: Dawn of Justice,5.987,18593,250000000,874362803,tt2975590,209112,Action,2016,No,1.31,327500000.0,1145415271.93
Batman v Superman: Dawn of Justice,5.987,18593,250000000,874362803,tt2975590,209112,Adventure,2016,No,1.31,327500000.0,1145415271.93
Batman v Superman: Dawn of Justice,5.987,18593,250000000,874362803,tt2975590,209112,Fantasy,2016,No,1.31,327500000.0,1145415271.93
Baywatch,6.091,8323,69000000,177900000,tt1469304,339846,Comedy,2017,No,1.28,88320000.0,227712000.0
Baywatch,6.091,8323,69000000,177900000,tt1469304,339846,Action,2017,No,1.28,88320000.0,227712000.0
Baywatch,6.091,8323,69000000,177900000,tt1469304,339846,Crime,2017,No,1.28,88320000.0,227712000.0
Beast,6.542,1665,0,56000000,tt13223398,760741,Thriller,2022,No,1.07,0.0,59920000.0
Beast,6.542,1665,0,56000000,tt13223398,760741,Action,2022,No,1.07,0.0,59920000.0
Beast,6.542,1665,0,56000000,tt13223398,760741,Horror,2022,No,1.07,0.0,59920000.0
Beast,6.542,1665,0,56000000,tt13223398,760741,Adventure,2022,No,1.07,0.0,59920000.0
Beating Hearts,7.198,917,37315205,36010728,tt27490099,959604,Romance,2024,No,1.0,37315205.0,36010728.0
Beating Hearts,7.198,917,37315205,36010728,tt27490099,959604,Crime,2024,No,1.0,37315205.0,36010728.0
Beating Hearts,7.198,917,37315205,36010728,tt27490099,959604,Drama,2024,No,1.0,37315205.0,36010728.0
Beau Is Afraid,6.718,1225,35000000,12337378,tt13521006,798286,Comedy,2023,No,1.03,36050000.0,12707499.34
Beau Is Afraid,6.718,1225,35000000,12337378,tt13521006,798286,Adventure,2023,No,1.03,36050000.0,12707499.34
Beau Is Afraid,6.718,1225,35000000,12337378,tt13521006,798286,Fantasy,2023,No,1.03,36050000.0,12707499.34
Beautiful Boy,7.552,2742,25000000,7700000,tt1226837,451915,Drama,2018,No,1.25,31250000.0,9625000.0
Beauty and the Beast,7.0,15819,160000000,1266115964,tt2771200,321612,Family,2017,No,1.28,204800000.0,1620628433.92
Beauty and the Beast,7.0,15819,160000000,1266115964,tt2771200,321612,Fantasy,2017,No,1.28,204800000.0,1620628433.92
Beauty and the Beast,7.0,15819,160000000,1266115964,tt2771200,321612,Romance,2017,No,1.28,204800000.0,1620628433.92
Beetlejuice Beetlejuice,6.961,2844,99000000,452000435,tt2049403,917496,Comedy,2024,No,1.0,99000000.0,452000435.0
Beetlejuice Beetlejuice,6.961,2844,99000000,452000435,tt2049403,917496,Fantasy,2024,No,1.0,99000000.0,452000435.0
Beetlejuice Beetlejuice,6.961,2844,99000000,452000435,tt2049403,917496,Horror,2024,No,1.0,99000000.0,452000435.0
Before I Fall,6.963,3483,5000000,16373843,tt1691916,397837,Drama,2017,No,1.28,6400000.0,20958519.04
Before I Fall,6.963,3483,5000000,16373843,tt1691916,397837,Fantasy,2017,No,1.28,6400000.0,20958519.04
Belfast,7.052,1610,11000000,49158343,tt12789558,777270,Drama,2021,No,1.16,12760000.0,57023677.879999995
Belfast,7.052,1610,11000000,49158343,tt12789558,777270,History,2021,No,1.16,12760000.0,57023677.879999995
Beverly Hills Cop: Axel F,6.7,1325,150000000,0,tt3083016,280180,Action,2024,No,1.0,150000000.0,0.0
Beverly Hills Cop: Axel F,6.7,1325,150000000,0,tt3083016,280180,Comedy,2024,No,1.0,150000000.0,0.0
Beverly Hills Cop: Axel F,6.7,1325,150000000,0,tt3083016,280180,Crime,2024,No,1.0,150000000.0,0.0
Bird Box,6.826,10302,19800000,0,tt2737304,405774,Horror,2018,No,1.25,24750000.0,0.0
Bird Box,6.826,10302,19800000,0,tt2737304,405774,Thriller,2018,No,1.25,24750000.0,0.0
Bird Box,6.826,10302,19800000,0,tt2737304,405774,Drama,2018,No,1.25,24750000.0,0.0
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.9,10581,75000000,205537933,tt7713068,495764,Action,2020,No,1.21,90750000.0,248700898.93
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.9,10581,75000000,205537933,tt7713068,495764,Crime,2020,No,1.21,90750000.0,248700898.93
BlacKkKlansman,7.492,7865,15000000,93411426,tt7349662,487558,Crime,2018,No,1.25,18750000.0,116764282.5
BlacKkKlansman,7.492,7865,15000000,93411426,tt7349662,487558,Comedy,2018,No,1.25,18750000.0,116764282.5
BlacKkKlansman,7.492,7865,15000000,93411426,tt7349662,487558,Drama,2018,No,1.25,18750000.0,116764282.5
BlacKkKlansman,7.492,7865,15000000,93411426,tt7349662,487558,History,2018,No,1.25,18750000.0,116764282.5
Black Adam,6.833,6766,200000000,393452111,tt6443346,436270,Action,2022,No,1.07,214000000.0,420993758.77000004
Black Adam,6.833,6766,200000000,393452111,tt6443346,436270,Adventure,2022,No,1.07,214000000.0,420993758.77000004
Black Adam,6.833,6766,200000000,393452111,tt6443346,436270,Science Fiction,2022,No,1.07,214000000.0,420993758.77000004
Black Mass,6.523,3487,53000000,99975678,tt1355683,261023,Drama,2015,No,1.32,69960000.0,131967894.96000001
Black Mass,6.523,3487,53000000,99975678,tt1355683,261023,Crime,2015,No,1.32,69960000.0,131967894.96000001
Black Mass,6.523,3487,53000000,99975678,tt1355683,261023,History,2015,No,1.32,69960000.0,131967894.96000001
Black Mirror: Bandersnatch,6.763,4054,0,0,tt9495224,569547,Science Fiction,2018,No,1.25,0.0,0.0
Black Mirror: Bandersnatch,6.763,4054,0,0,tt9495224,569547,Mystery,2018,No,1.25,0.0,0.0
Black Mirror: Bandersnatch,6.763,4054,0,0,tt9495224,569547,Drama,2018,No,1.25,0.0,0.0
Black Panther,7.4,22947,200000000,1349926083,tt1825683,284054,Action,2018,No,1.25,250000000.0,1687407603.75
Black Panther,7.4,22947,200000000,1349926083,tt1825683,284054,Adventure,2018,No,1.25,250000000.0,1687407603.75
Black Panther,7.4,22947,200000000,1349926083,tt1825683,284054,Science Fiction,2018,No,1.25,250000000.0,1687407603.75
Black Panther: Wakanda Forever,7.0,7101,250000000,859102154,tt9114286,505642,Action,2022,No,1.07,267500000.00000003,919239304.7800001
Black Panther: Wakanda Forever,7.0,7101,250000000,859102154,tt9114286,505642,Adventure,2022,No,1.07,267500000.00000003,919239304.7800001
Black Panther: Wakanda Forever,7.0,7101,250000000,859102154,tt9114286,505642,Science Fiction,2022,No,1.07,267500000.00000003,919239304.7800001
Black Widow,7.188,10849,200000000,379751131,tt3480822,497698,Action,2021,No,1.16,231999999.99999997,440511311.96
Black Widow,7.188,10849,200000000,379751131,tt3480822,497698,Adventure,2021,No,1.16,231999999.99999997,440511311.96
Black Widow,7.188,10849,200000000,379751131,tt3480822,497698,Science Fiction,2021,No,1.16,231999999.99999997,440511311.96
Blackhat,5.514,2118,70000000,17752940,tt2717822,201088,Crime,2015,No,1.32,92400000.0,23433880.8
Blackhat,5.514,2118,70000000,17752940,tt2717822,201088,Thriller,2015,No,1.32,92400000.0,23433880.8
Blackhat,5.514,2118,70000000,17752940,tt2717822,201088,Action,2015,No,1.32,92400000.0,23433880.8
Blade Runner 2049,7.587,14536,150000000,259239658,tt1856101,335984,Science Fiction,2017,No,1.28,192000000.0,331826762.24
Blade Runner 2049,7.587,14536,150000000,259239658,tt1856101,335984,Drama,2017,No,1.28,192000000.0,331826762.24
Blink Twice,6.681,1667,20000000,46393906,tt14858658,840705,Mystery,2024,No,1.0,20000000.0,46393906.0
Blink Twice,6.681,1667,20000000,46393906,tt14858658,840705,Thriller,2024,No,1.0,20000000.0,46393906.0
Blonde,5.929,1462,22000000,0,tt1655389,301502,Drama,2022,No,1.07,23540000.0,0.0
Blood Red Sky,6.813,1647,17739525,0,tt6402468,760883,Horror,2021,No,1.16,20577849.0,0.0
Blood Red Sky,6.813,1647,17739525,0,tt6402468,760883,Thriller,2021,No,1.16,20577849.0,0.0
Blood Red Sky,6.813,1647,17739525,0,tt6402468,760883,Action,2021,No,1.16,20577849.0,0.0
Bloodshot,6.696,5123,42000000,39861118,tt1634106,338762,Action,2020,No,1.21,50820000.0,48231952.78
Bloodshot,6.696,5123,42000000,39861118,tt1634106,338762,Science Fiction,2020,No,1.21,50820000.0,48231952.78
Bloodshot,6.696,5123,42000000,39861118,tt1634106,338762,Adventure,2020,No,1.21,50820000.0,48231952.78
Blue Beetle,6.659,2941,104000000,130788072,tt9362930,565770,Action,2023,No,1.03,107120000.0,134711714.16
Blue Beetle,6.659,2941,104000000,130788072,tt9362930,565770,Science Fiction,2023,No,1.03,107120000.0,134711714.16
Blue Beetle,6.659,2941,104000000,130788072,tt9362930,565770,Adventure,2023,No,1.03,107120000.0,134711714.16
Bob Marley: One Love,6.647,899,70000000,180828556,tt8521778,802219,Music,2024,No,1.0,70000000.0,180828556.0
Bob Marley: One Love,6.647,899,70000000,180828556,tt8521778,802219,History,2024,No,1.0,70000000.0,180828556.0
Bob Marley: One Love,6.647,899,70000000,180828556,tt8521778,802219,Drama,2024,No,1.0,70000000.0,180828556.0
Bodies Bodies Bodies,6.177,1349,3000000,13900000,tt8110652,520023,Horror,2022,No,1.07,3210000.0,14873000.0
Bodies Bodies Bodies,6.177,1349,3000000,13900000,tt8110652,520023,Comedy,2022,No,1.07,3210000.0,14873000.0
Bodies Bodies Bodies,6.177,1349,3000000,13900000,tt8110652,520023,Mystery,2022,No,1.07,3210000.0,14873000.0
Bohemian Rhapsody,7.964,17394,52000000,910813521,tt1727824,424694,Music,2018,No,1.25,65000000.0,1138516901.25
Bohemian Rhapsody,7.964,17394,52000000,910813521,tt1727824,424694,Drama,2018,No,1.25,65000000.0,1138516901.25
Bombshell,6.784,3112,32000000,61404394,tt6394270,525661,Drama,2019,No,1.23,39360000.0,75527404.62
Bone Tomahawk,6.875,2413,1800000,475846,tt2494362,294963,Western,2015,No,1.32,2376000.0,628116.72
Bone Tomahawk,6.875,2413,1800000,475846,tt2494362,294963,Horror,2015,No,1.32,2376000.0,628116.72
Bone Tomahawk,6.875,2413,1800000,475846,tt2494362,294963,Drama,2015,No,1.32,2376000.0,628116.72
Bones and All,7.027,1518,16000000,15234907,tt10168670,791177,Horror,2022,No,1.07,17120000.0,16301350.49
Bones and All,7.027,1518,16000000,15234907,tt10168670,791177,Romance,2022,No,1.07,17120000.0,16301350.49
Bones and All,7.027,1518,16000000,15234907,tt10168670,791177,Drama,2022,No,1.07,17120000.0,16301350.49
Booksmart,7.009,2751,6000000,24849029,tt1489887,505600,Comedy,2019,No,1.23,7380000.0,30564305.669999998
Borat Subsequent Moviefilm,6.437,2722,0,0,tt13143964,740985,Comedy,2020,No,1.21,0.0,0.0
Borderlands,5.617,1336,115000000,33017367,tt4978420,365177,Action,2024,No,1.0,115000000.0,33017367.0
Borderlands,5.617,1336,115000000,33017367,tt4978420,365177,Science Fiction,2024,No,1.0,115000000.0,33017367.0
Borderlands,5.617,1336,115000000,33017367,tt4978420,365177,Comedy,2024,No,1.0,115000000.0,33017367.0
Boss Level,6.86,1784,45000000,2000000,tt7638348,513310,Action,2021,No,1.16,52200000.0,2320000.0
Boss Level,6.86,1784,45000000,2000000,tt7638348,513310,Science Fiction,2021,No,1.16,52200000.0,2320000.0
Boss Level,6.86,1784,45000000,2000000,tt7638348,513310,Thriller,2021,No,1.16,52200000.0,2320000.0
Brahms: The Boy II,5.88,1270,10000000,20311536,tt9173418,555974,Horror,2020,No,1.21,12100000.0,24576958.56
Brahms: The Boy II,5.88,1270,10000000,20311536,tt9173418,555974,Mystery,2020,No,1.21,12100000.0,24576958.56
Brahms: The Boy II,5.88,1270,10000000,20311536,tt9173418,555974,Thriller,2020,No,1.21,12100000.0,24576958.56
Bridge of Spies,7.2,7083,40000000,165478348,tt3682448,296098,Thriller,2015,No,1.32,52800000.0,218431419.36
Bridge of Spies,7.2,7083,40000000,165478348,tt3682448,296098,Drama,2015,No,1.32,52800000.0,218431419.36
Bridget Jones's Baby,6.4,3022,35000000,211952420,tt1473832,95610,Drama,2016,No,1.31,45850000.0,277657670.2
Bridget Jones's Baby,6.4,3022,35000000,211952420,tt1473832,95610,Comedy,2016,No,1.31,45850000.0,277657670.2
Bridget Jones's Baby,6.4,3022,35000000,211952420,tt1473832,95610,Romance,2016,No,1.31,45850000.0,277657670.2
Bright,6.2,5837,90000000,0,tt5519340,400106,Fantasy,2017,No,1.28,115200000.0,0.0
Bright,6.2,5837,90000000,0,tt5519340,400106,Action,2017,No,1.28,115200000.0,0.0
Bright,6.2,5837,90000000,0,tt5519340,400106,Thriller,2017,No,1.28,115200000.0,0.0
Brightburn,6.134,3326,6000000,33224654,tt7752126,531309,Horror,2019,No,1.23,7380000.0,40866324.42
Brightburn,6.134,3326,6000000,33224654,tt7752126,531309,Science Fiction,2019,No,1.23,7380000.0,40866324.42
Brooklyn,7.31,3186,11000000,62076141,tt2381111,167073,Romance,2015,No,1.32,14520000.0,81940506.12
Brooklyn,7.31,3186,11000000,62076141,tt2381111,167073,Drama,2015,No,1.32,14520000.0,81940506.12
Brooklyn,7.31,3186,11000000,62076141,tt2381111,167073,History,2015,No,1.32,14520000.0,81940506.12
Bullet Train,7.4,7041,90000000,239300000,tt12593682,718930,Action,2022,No,1.07,96300000.0,256051000.0
Bullet Train,7.4,7041,90000000,239300000,tt12593682,718930,Comedy,2022,No,1.07,96300000.0,256051000.0
Bullet Train,7.4,7041,90000000,239300000,tt12593682,718930,Thriller,2022,No,1.07,96300000.0,256051000.0
Bumblebee,6.718,6431,135000000,467989645,tt4701182,424783,Action,2018,No,1.25,168750000.0,584987056.25
Bumblebee,6.718,6431,135000000,467989645,tt4701182,424783,Adventure,2018,No,1.25,168750000.0,584987056.25
Bumblebee,6.718,6431,135000000,467989645,tt4701182,424783,Science Fiction,2018,No,1.25,168750000.0,584987056.25
Burnt,6.515,3471,20000000,36606743,tt2503944,295964,Drama,2015,No,1.32,26400000.0,48320900.760000005
CODA,7.903,2426,10000000,1905058,tt10366460,776503,Drama,2021,Yes,1.16,11600000.0,2209867.28
CODA,7.903,2426,10000000,1905058,tt10366460,776503,Music,2021,Yes,1.16,11600000.0,2209867.28
CODA,7.903,2426,10000000,1905058,tt10366460,776503,Romance,2021,Yes,1.16,11600000.0,2209867.28
Call Me by Your Name,8.102,12494,3500000,43143046,tt5726616,398818,Romance,2017,No,1.28,4480000.0,55223098.88
Call Me by Your Name,8.102,12494,3500000,43143046,tt5726616,398818,Drama,2017,No,1.28,4480000.0,55223098.88
Candyman,5.999,1679,25000000,77411570,tt9347730,565028,Horror,2021,No,1.16,28999999.999999996,89797421.19999999
Candyman,5.999,1679,25000000,77411570,tt9347730,565028,Thriller,2021,No,1.16,28999999.999999996,89797421.19999999
Captain America: Civil War,7.4,23515,250000000,1155046416,tt3498820,271110,Adventure,2016,No,1.31,327500000.0,1513110804.96
Captain America: Civil War,7.4,23515,250000000,1155046416,tt3498820,271110,Action,2016,No,1.31,327500000.0,1513110804.96
Captain America: Civil War,7.4,23515,250000000,1155046416,tt3498820,271110,Science Fiction,2016,No,1.31,327500000.0,1513110804.96
Captain Fantastic,7.891,6644,5000000,23123592,tt3553976,334533,Adventure,2016,No,1.31,6550000.0,30291905.52
Captain Fantastic,7.891,6644,5000000,23123592,tt3553976,334533,Drama,2016,No,1.31,6550000.0,30291905.52
Captain Marvel,6.8,16351,152000000,1131416446,tt4154664,299537,Action,2019,No,1.23,186960000.0,1391642228.58
Captain Marvel,6.8,16351,152000000,1131416446,tt4154664,299537,Adventure,2019,No,1.23,186960000.0,1391642228.58
Captain Marvel,6.8,16351,152000000,1131416446,tt4154664,299537,Science Fiction,2019,No,1.23,186960000.0,1391642228.58
Carol,7.495,3851,11800000,40272135,tt2402927,258480,Romance,2015,No,1.32,15576000.0,53159218.2
Carol,7.495,3851,11800000,40272135,tt2402927,258480,Drama,2015,No,1.32,15576000.0,53159218.2
Carry-On,6.889,2477,47000000,0,tt21382296,1005331,Thriller,2024,No,1.0,47000000.0,0.0
Carry-On,6.889,2477,47000000,0,tt21382296,1005331,Action,2024,No,1.0,47000000.0,0.0
Cars 3,6.855,6191,175000000,383925276,tt3606752,260514,Animation,2017,No,1.28,224000000.0,491424353.28000003
Cars 3,6.855,6191,175000000,383925276,tt3606752,260514,Adventure,2017,No,1.28,224000000.0,491424353.28000003
Cars 3,6.855,6191,175000000,383925276,tt3606752,260514,Comedy,2017,No,1.28,224000000.0,491424353.28000003
Cars 3,6.855,6191,175000000,383925276,tt3606752,260514,Family,2017,No,1.28,224000000.0,491424353.28000003
Central Intelligence,6.417,6174,50000000,216972543,tt1489889,302699,Action,2016,No,1.31,65500000.0,284234031.33
Central Intelligence,6.417,6174,50000000,216972543,tt1489889,302699,Comedy,2016,No,1.31,65500000.0,284234031.33
Challengers,6.939,2427,55000000,94182533,tt16426418,937287,Drama,2024,No,1.0,55000000.0,94182533.0
Challengers,6.939,2427,55000000,94182533,tt16426418,937287,Romance,2024,No,1.0,55000000.0,94182533.0
Chaos Walking,6.562,2458,125000000,26508132,tt2076822,412656,Fantasy,2021,No,1.16,145000000.0,30749433.119999997
Chaos Walking,6.562,2458,125000000,26508132,tt2076822,412656,Science Fiction,2021,No,1.16,145000000.0,30749433.119999997
Chaos Walking,6.562,2458,125000000,26508132,tt2076822,412656,Adventure,2021,No,1.16,145000000.0,30749433.119999997
Chappie,6.784,8231,49000000,104399548,tt1823672,198184,Crime,2015,No,1.32,64680000.0,137807403.36
Chappie,6.784,8231,49000000,104399548,tt1823672,198184,Action,2015,No,1.32,64680000.0,137807403.36
Chappie,6.784,8231,49000000,104399548,tt1823672,198184,Science Fiction,2015,No,1.32,64680000.0,137807403.36
Charlie's Angels,6.4,3072,48000000,73279888,tt5033998,458897,Action,2019,No,1.23,59040000.0,90134262.24
Charlie's Angels,6.4,3072,48000000,73279888,tt5033998,458897,Adventure,2019,No,1.23,59040000.0,90134262.24
Charlie's Angels,6.4,3072,48000000,73279888,tt5033998,458897,Comedy,2019,No,1.23,59040000.0,90134262.24
Chemical Hearts,7.319,1143,0,0,tt5843876,621013,Drama,2020,No,1.21,0.0,0.0
Chemical Hearts,7.319,1143,0,0,tt5843876,621013,Romance,2020,No,1.21,0.0,0.0
Chip 'n Dale: Rescue Rangers,6.999,1314,70000000,623190,tt3513500,420821,Animation,2022,No,1.07,74900000.0,666813.3
Chip 'n Dale: Rescue Rangers,6.999,1314,70000000,623190,tt3513500,420821,Family,2022,No,1.07,74900000.0,666813.3
Chip 'n Dale: Rescue Rangers,6.999,1314,70000000,623190,tt3513500,420821,Comedy,2022,No,1.07,74900000.0,666813.3
Chip 'n Dale: Rescue Rangers,6.999,1314,70000000,623190,tt3513500,420821,Adventure,2022,No,1.07,74900000.0,666813.3
Chip 'n Dale: Rescue Rangers,6.999,1314,70000000,623190,tt3513500,420821,Mystery,2022,No,1.07,74900000.0,666813.3
Christopher Robin,7.304,2840,75000000,197744377,tt4575576,420814,Adventure,2018,No,1.25,93750000.0,247180471.25
Christopher Robin,7.304,2840,75000000,197744377,tt4575576,420814,Comedy,2018,No,1.25,93750000.0,247180471.25
Christopher Robin,7.304,2840,75000000,197744377,tt4575576,420814,Family,2018,No,1.25,93750000.0,247180471.25
Christopher Robin,7.304,2840,75000000,197744377,tt4575576,420814,Fantasy,2018,No,1.25,93750000.0,247180471.25
Cinderella,6.8,7248,95000000,543514353,tt1661199,150689,Romance,2015,No,1.32,125400000.0,717438945.96
